TRIP_CODE,SAMPLEDEPTH_M,REPLICATE,TSS_MG,INORGANICFRACTION_MG,ORGANICFRACTION_MG,VOL_L,TSSFLAG,SECCHIDEPTH_M,SECCHIFLAG
NRSPHB20101110,WC,1,(null),(null),(null),(null),1,16,0
NRSPHB20101110,WC,2,(null),(null),(null),(null),0,16,0
NRSKAI20110427,WC,1,2.2,1.1,1.1,2,0,(null),0
NRSKAI20110427,WC,2,(null),(null),(null),(null),0,(null),0
NRSNSI20100214,WC,1,1.2,0.8,0.4,2,1,25,0
NRSNSI20100214,WC,2,(null),(null),(null),(null),0,25,0
NRSPHB20110420,WC,1,(null),(null),(null),(null),1,19,0
NRSPHB20110420,WC,2,(null),(null),(null),(null),0,19,0
NRSNSI20100411,WC,1,2.1,1.4,0.7,2,1,19,0
NRSNSI20100411,WC,2,(null),(null),(null),(null),0,19,0
NRSNIN20101108,WC,1,2.6,1,1.6,2,1,14,0
NRSNIN20101108,WC,2,(null),(null),(null),(null),0,14,0
NRSMAI20120412,WC,1,1.9,0.5,1.4,4,1,12,0
NRSMAI20120412,WC,2,0.9,-0.3,1.2,4,1,12,0
NRSPHB20111206,WC,1,(null),(null),(null),(null),1,15,0
NRSPHB20111206,WC,2,(null),(null),(null),(null),1,15,0
NRSYON20100909,WC,1,4.4,3.2,1.2,4,1,13,0
NRSYON20100909,WC,2,3.1,2.1,1,4,1,13,0
NRSKAI20120116,WC,1,1.7,1,0.7,1,1,(null),0
NRSKAI20120116,WC,2,2.1,1.4,0.7,1,1,(null),0
NRSPHB20090422,WC,1,(null),(null),(null),(null),4,13.25,0
NRSPHB20090422,WC,2,(null),(null),(null),(null),0,13.25,0
NRSPHB20100316,WC,1,(null),(null),(null),(null),1,17.5,0
NRSPHB20100316,WC,2,(null),(null),(null),(null),0,17.5,0
NRSPHB20101019,WC,1,(null),(null),(null),(null),4,19.5,0
NRSPHB20101019,WC,2,(null),(null),(null),(null),0,19.5,0
NRSYON20120208,WC,1,4.8,3.4,1.4,4,1,11,0
NRSYON20120208,WC,2,4.4,2.8,1.6,4,1,11,0
NRSPHB20110619,WC,1,(null),(null),(null),(null),4,14,0
NRSPHB20110619,WC,2,(null),(null),(null),(null),0,14,0
NRSYON20100119,WC,1,7.3,6,1.3,4,1,14,0
NRSYON20100119,WC,2,5.5,4.2,1.3,4,1,14,0
NRSROT20100617,WC,1,2.9,2.1,0.8,3,1,15.5,0
NRSROT20100617,WC,2,(null),(null),(null),(null),0,15.5,0
NRSYON20111213,WC,1,5.2,4.3,0.9,4,1,5.5,0
NRSYON20111213,WC,2,4.7,3.7,1,4,1,5.5,0
NRSPHB20111117,WC,1,(null),(null),(null),(null),1,15,0
NRSPHB20111117,WC,2,(null),(null),(null),(null),1,15,0
NRSYON20091215,WC,1,6.1,4.5,1.6,4,1,11,0
NRSYON20091215,WC,2,5.6,4.1,1.5,4,1,11,0
NRSPHB20120517,WC,1,(null),(null),(null),4,1,11,1
NRSPHB20120517,WC,2,(null),(null),(null),(null),1,11,1
NRSMAI20090716,WC,1,(null),(null),(null),2,1,20,1
NRSMAI20090716,WC,2,(null),(null),(null),(null),0,20,1
NRSYON20100729,WC,1,5.9,4.7,1.2,4,1,20,0
NRSYON20100729,WC,2,4.7,3.4,1.3,4,1,20,0
NRSNIN20120226,WC,1,5,3.3,1.7,4,1,8,0
NRSNIN20120226,WC,2,5.1,3.3,1.8,4,1,8,0
NRSNIN20110706,WC,1,2.7,1.1,1.6,4,1,15.5,0
NRSNIN20110706,WC,2,(null),(null),(null),(null),0,15.5,0
NRSROT20100416,WC,1,4.5,3.4,1.1,4,1,17.3,0
NRSROT20100416,WC,2,(null),(null),(null),(null),0,17.3,0
NRSESP20110512,WC,1,2.7,1.1,1.6,4,1,12,0
NRSESP20110512,WC,2,(null),(null),(null),(null),0,12,0
NRSYON20110414,WC,1,4.7,3,1.7,4,1,16,0
NRSYON20110414,WC,2,5.1,3.4,1.7,4,1,16,0
NRSMAI20110812,WC,1,1.1,0.3,0.8,2,1,21,0
NRSMAI20110812,WC,2,(null),(null),(null),(null),0,21,0
NRSMAI20110531,WC,1,0.9,0.9,0,2,1,16,0
NRSMAI20110531,WC,2,(null),(null),(null),(null),0,16,0
NRSMAI20090421,WC,1,(null),(null),(null),2,1,15.2,1
NRSMAI20090421,WC,2,(null),(null),(null),(null),0,15.2,1
NRSMAI20090506,WC,1,(null),(null),(null),2,1,9,1
NRSMAI20090506,WC,2,(null),(null),(null),(null),0,9,1
NRSESP20090512,WC,1,(null),(null),(null),(null),9,14,1
NRSESP20090512,WC,2,(null),(null),(null),(null),0,14,1
NRSPHB20090819,WC,1,(null),(null),(null),(null),9,15.5,0
NRSPHB20090819,WC,2,(null),(null),(null),(null),0,15.5,0
NRSMAI20090907,WC,1,(null),(null),(null),2,4,17,0
NRSMAI20090907,WC,2,(null),(null),(null),(null),0,17,0
NRSNSI20091006,WC,1,(null),(null),(null),(null),9,17,0
NRSNSI20091006,WC,2,(null),(null),(null),(null),0,17,0
NRSMAI20091111,WC,1,3.1,2.2,0.9,2,1,19,1
NRSMAI20091111,WC,0,-0.2,-0.7,0.5,(null),1,19,1
NRSNSI20091115,WC,0,0.2,-0.4,0.6,(null),0,20,1
NRSNSI20091115,WC,1,1.6,1.3,0.3,2,0,20,1
NRSPHB20100119,WC,1,(null),(null),(null),(null),1,15,0
NRSPHB20100119,WC,2,(null),(null),(null),(null),0,15,0
NRSMAI20100527,WC,1,1.6,1.1,0.5,2,1,26,0
NRSMAI20100527,WC,2,(null),(null),(null),(null),0,26,0
NRSMAI20100722,WC,1,1.4,0.9,0.5,2,1,22,0
NRSMAI20100722,WC,2,(null),(null),(null),(null),0,22,0
NRSROT20100924,WC,1,1.2,1,0.2,4,1,22,0
NRSROT20100924,WC,2,(null),(null),(null),(null),0,22,0
NRSPHB20120212,WC,1,(null),(null),(null),(null),9,13.5,0
NRSPHB20120212,WC,2,(null),(null),(null),(null),0,13.5,0
NRSMAI20110328,WC,0,-0.4,-0.4,0,(null),0,12,0
NRSMAI20110328,WC,1,0,-0.2,0.2,2,0,12,0
NRSYON20110527,WC,1,6.1,4.5,1.6,4,1,13,0
NRSYON20110527,WC,2,5.4,3.7,1.7,4,1,13,0
NRSDAR20110627,WC,1,(null),(null),(null),2,1,8,1
NRSDAR20110627,WC,2,(null),(null),(null),3,0,8,1
NRSPHB20090623,WC,1,(null),(null),(null),(null),2,12,0
NRSPHB20090623,WC,2,(null),(null),(null),(null),0,12,0
NRSYON20090909,WC,1,4.9,3.4,1.5,2,1,9.5,0
NRSYON20090909,WC,2,28.8,23.8,5,2,4,9.5,0
NRSMAI20091013,WC,1,(null),(null),(null),2,1,11,1
NRSMAI20091013,WC,2,(null),(null),(null),(null),0,11,1
NRSESP20091216,WC,1,(null),(null),(null),2,9,13.2,1
NRSROT20101124,WC,1,2.7,1.7,1,(null),1,17.2,0
NRSROT20101124,WC,2,(null),(null),(null),(null),0,17.2,0
NRSKAI20100419,WC,1,36.1,4.9,31.2,4,0,(null),0
NRSKAI20100419,WC,2,(null),(null),(null),(null),0,(null),0
NRSYON20100521,WC,1,5.7,4.6,1.1,4,1,11,0
NRSYON20100521,WC,2,10.4,9.3,1.1,4,1,11,0
NRSROT20100723,WC,1,3.7,1.9,1.8,5,1,19.5,0
NRSROT20100723,WC,2,(null),(null),(null),(null),0,19.5,0
NRSKAI20110319,WC,1,4,1.9,2.1,2,0,(null),0
NRSKAI20110319,WC,2,(null),(null),(null),(null),0,(null),0
NRSROT20110923,WC,1,3.2,1.4,1.8,5,1,21.5,0
NRSROT20110923,WC,2,(null),(null),(null),(null),0,21.5,0
NRSROT20120130,WC,1,3,1.1,1.9,5,1,15,0
NRSROT20120130,WC,2,3.3,1.6,1.7,3.85,1,15,0
NRSROT20120221,WC,1,2.1,0.8,1.3,4,1,20.5,1
NRSROT20120221,WC,2,2.7,1.1,1.6,4,1,20.5,1
NRSKAI20120415,WC,1,1.4,0.4,1,2,1,15.5,1
NRSKAI20120415,WC,2,4.6,3.3,1.3,2,1,15.5,1
NRSKAI20110718,WC,1,1.9,0.7,1.2,2,0,13.5,0
NRSKAI20110718,WC,2,(null),(null),(null),(null),0,13.5,0
NRSPHB20100218,WC,1,(null),(null),(null),2,9,17.5,1
NRSPHB20100218,WC,2,(null),(null),(null),(null),0,17.5,1
NRSPHB20120311,WC,1,(null),(null),(null),(null),1,17.5,0
NRSPHB20120311,WC,2,(null),(null),(null),(null),1,17.5,0
NRSPHB20111018,WC,1,(null),(null),(null),(null),4,11,0
NRSPHB20111018,WC,2,(null),(null),(null),(null),0,11,0
NRSESP20090623,WC,1,(null),(null),(null),2,9,13,1
NRSESP20090623,WC,2,(null),(null),(null),(null),0,13,1
NRSDAR20111005,WC,1,(null),(null),(null),(null),2,2.1,1
NRSDAR20111005,WC,2,(null),(null),(null),(null),2,2.1,1
NRSNSI20091215,WC,1,2.1,1.1,1,2,9,13.5,0
NRSNSI20091215,WC,2,(null),(null),(null),(null),0,13.5,0
NRSMAI20090820,WC,1,(null),(null),(null),1,1,19,0
NRSMAI20090820,WC,2,(null),(null),(null),(null),0,19,0
NRSKAI20100315,WC,1,(null),(null),(null),2,9,(null),9
NRSKAI20100315,WC,2,(null),(null),(null),(null),0,(null),9
NRSNSI20100322,WC,1,1.6,0.9,0.7,2,1,18,0
NRSNSI20100322,WC,2,(null),(null),(null),(null),0,18,0
NRSYON20101101,WC,1,4.4,3.9,0.5,4,1,15,0
NRSYON20101101,WC,2,4.5,3.7,0.8,4,1,15,0
NRSESP20110818,WC,1,5.7,3.8,1.9,4,1,11,0
NRSESP20110818,WC,2,(null),(null),(null),(null),0,11,0
NRSDAR20120114_21:30,WC,1,(null),(null),(null),1,9,2,1
NRSDAR20120114_21:30,WC,2,(null),(null),(null),1,0,2,1
NRSYON20120112,WC,1,3.5,1.8,1.7,4,1,9.5,0
NRSYON20120112,WC,2,5.3,3.9,1.4,4,1,9.5,0
NRSROT20120329,WC,1,3,0.9,2.1,4,1,16.5,0
NRSROT20120329,WC,2,3,1.2,1.8,4,1,16.5,0
